model_instance_id,sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes,worker3_compute_time_sec,worker3_request_bytes,worker3_response_bytes
model_0,120,1,0.4668753147125244,4,4,1,1,0.8879151940345764,2889190,0.2818307876586914,0.185044527053833,0.39634677872779167,worker1->worker3,worker1,worker3,0,0.18629837036132812,787824,1050069,0.0,0,0,0.09553241729736328,1049988,1309
model_0,121,1,0.26694464683532715,7,7,1,0,0.9981080293655396,789133,0.18370676040649414,0.08323788642883301,0.3118170280454465,worker1,worker1,worker1,0,0.18370676040649414,787824,1309,0.0,0,0,0.0,0,0
model_0,122,1,0.4644641876220703,5,3,0,1,0.6432073712348938,2889190,0.2792336940765381,0.18523049354553223,0.39880468393884516,worker1->worker3,worker1,worker3,0,0.18437767028808594,787824,1050069,0.0,0,0,0.09485602378845215,1049988,1309
model_0,123,1,0.2669825553894043,1,9,0,0,0.6421937346458435,789133,0.1838681697845459,0.0831143856048584,0.31131017336931577,worker1,worker1,worker1,0,0.1838681697845459,787824,1309,0.0,0,0,0.0,0,0
model_0,124,1,0.4756581783294678,1,8,0,1,0.9830188155174255,2889190,0.27872204780578613,0.19693613052368164,0.41402868592595193,worker1->worker3,worker1,worker3,0,0.18427681922912598,787824,1050069,0.0,0,0,0.09444522857666016,1049988,1309
model_0,125,1,0.26758551597595215,4,4,1,0,0.9640552401542664,789133,0.1844947338104248,0.08309078216552734,0.31052047739756844,worker1,worker1,worker1,0,0.1844947338104248,787824,1309,0.0,0,0,0.0,0,0
model_0,126,1,0.512195348739624,7,7,1,1,0.6392602324485779,2889190,0.2769145965576172,0.23528075218200684,0.4593574556289313,worker1->worker3,worker1,worker3,0,0.18293046951293945,787824,1050069,0.0,0,0,0.09398412704467773,1049988,1309
model_0,127,1,0.2661304473876953,4,4,1,0,0.9832202196121216,789133,0.18287062644958496,0.08325982093811035,0.31285342115259196,worker1,worker1,worker1,0,0.18287062644958496,787824,1309,0.0,0,0,0.0,0,0
model_0,128,1,0.27145934104919434,0,0,1,0,0.9109722971916199,789133,0.18500876426696777,0.08645057678222656,0.3184660231182092,worker1,worker1,worker1,0,0.18500876426696777,787824,1309,0.0,0,0,0.0,0,0
model_0,129,1,0.6263606548309326,4,4,1,2,0.9991586208343506,2889190,0.36539268493652344,0.2609679698944092,0.41664170295761904,worker1->worker3->worker3,worker1,worker3,0,0.18520379066467285,787824,1050069,0.0,0,0,0.18018889427185059,1049988,1309
model_0,130,1,0.5545566082000732,3,9,0,2,0.6605774164199829,2889190,0.36681294441223145,0.1877436637878418,0.33854733856152613,worker1->worker3->worker3,worker1,worker3,0,0.18262863159179688,787824,1050069,0.0,0,0,0.18418431282043457,1049988,1309
model_0,131,1,0.2719085216522217,3,3,1,0,0.7329307198524475,789133,0.18622970581054688,0.0856788158416748,0.31510162065189085,worker1,worker1,worker1,0,0.18622970581054688,787824,1309,0.0,0,0,0.0,0,0
model_0,132,1,0.6284630298614502,6,2,0,2,0.9748154878616333,2889190,0.36655712127685547,0.2619059085845947,0.41674035884391486,worker1->worker3->worker3,worker1,worker3,0,0.18489885330200195,787824,1050069,0.0,0,0,0.18165826797485352,1049988,1309
model_0,133,1,0.26710057258605957,0,7,0,0,0.5365225672721863,789133,0.18408536911010742,0.08301520347595215,0.31080129358092157,worker1,worker1,worker1,0,0.18408536911010742,787824,1309,0.0,0,0,0.0,0,0
model_0,134,1,0.5202548503875732,4,4,1,1,0.829055666923523,2889189,0.2788851261138916,0.24136972427368164,0.46394516859164103,worker1->worker3,worker1,worker3,0,0.18394207954406738,787824,1050069,0.0,0,0,0.09494304656982422,1049988,1308
model_0,135,1,0.48534154891967773,2,2,1,1,0.7108185887336731,2889190,0.29906654357910156,0.18627500534057617,0.3838018932341686,worker1->worker3,worker1,worker3,0,0.1825857162475586,787824,1050069,0.0,0,0,0.11648082733154297,1049988,1309
model_0,136,1,0.2668774127960205,4,4,1,0,0.9510867595672607,789133,0.18239998817443848,0.08447742462158203,0.3165401812634842,worker1,worker1,worker1,0,0.18239998817443848,787824,1309,0.0,0,0,0.0,0,0
model_0,137,1,0.269911527633667,5,7,0,0,0.8835837244987488,789133,0.18468451499938965,0.08522701263427734,0.3157590688381058,worker1,worker1,worker1,0,0.18468451499938965,787824,1309,0.0,0,0,0.0,0,0
model_0,138,1,0.514920711517334,3,2,0,1,0.6720502376556396,2889190,0.28003954887390137,0.23488116264343262,0.4561501555284123,worker1->worker3,worker1,worker3,0,0.18546605110168457,787824,1050069,0.0,0,0,0.0945734977722168,1049988,1309
model_0,139,1,0.26564884185791016,0,8,0,0,0.9301441311836243,789133,0.1825859546661377,0.08306288719177246,0.31267927468022244,worker1,worker1,worker1,0,0.1825859546661377,787824,1309,0.0,0,0,0.0,0,0
model_0,140,1,0.46574950218200684,5,5,1,1,0.7392415404319763,2889190,0.2795705795288086,0.18617892265319824,0.3997404651662789,worker1->worker3,worker1,worker3,0,0.18519043922424316,787824,1050069,0.0,0,0,0.09438014030456543,1049988,1309
model_0,141,1,0.5492172241210938,2,2,1,2,0.8768576979637146,2889190,0.36330628395080566,0.18591094017028809,0.33850165654909914,worker1->worker3->worker3,worker1,worker3,0,0.18404507637023926,787824,1050069,0.0,0,0,0.1792612075805664,1049988,1309
model_0,142,1,0.2702760696411133,0,0,1,0,0.9940813183784485,789133,0.18395638465881348,0.0863196849822998,0.3193759813694183,worker1,worker1,worker1,0,0.18395638465881348,787824,1309,0.0,0,0,0.0,0,0
model_0,143,1,0.5402982234954834,9,9,1,1,0.9996589422225952,2889190,0.28123950958251953,0.25905871391296387,0.4794735622800534,worker1->worker3,worker1,worker3,0,0.18557190895080566,787824,1050069,0.0,0,0,0.09566760063171387,1049988,1309
model_0,144,1,0.26565122604370117,8,3,0,0,0.8698599338531494,789133,0.18393445014953613,0.08171677589416504,0.3076092556061539,worker1,worker1,worker1,0,0.18393445014953613,787824,1309,0.0,0,0,0.0,0,0
model_0,145,1,0.31809139251708984,2,2,1,0,0.933599054813385,789132,0.18427109718322754,0.1338202953338623,0.4206976311899815,worker1,worker1,worker1,0,0.18427109718322754,787824,1308,0.0,0,0,0.0,0,0
model_0,146,1,0.26981091499328613,5,5,1,0,0.9740167260169983,789133,0.1849522590637207,0.08485865592956543,0.3145115753811406,worker1,worker1,worker1,0,0.1849522590637207,787824,1309,0.0,0,0,0.0,0,0
model_0,147,1,0.47148966789245605,0,0,1,1,0.9771122336387634,2889190,0.28451967239379883,0.18696999549865723,0.3965516282348396,worker1->worker3,worker1,worker3,0,0.18545007705688477,787824,1050069,0.0,0,0,0.09906959533691406,1049988,1309
model_0,148,1,0.26625895500183105,0,0,1,0,0.7306734919548035,789133,0.1842048168182373,0.08205413818359375,0.3081741914859895,worker1,worker1,worker1,0,0.1842048168182373,787824,1309,0.0,0,0,0.0,0,0
model_0,149,1,0.2700033187866211,8,8,1,0,0.9909237027168274,789133,0.18395638465881348,0.08604693412780762,0.3186884313663159,worker1,worker1,worker1,0,0.18395638465881348,787824,1309,0.0,0,0,0.0,0,0
model_0,150,1,0.2691195011138916,7,9,0,0,0.820224940776825,789132,0.18574070930480957,0.08337879180908203,0.3098206984777222,worker1,worker1,worker1,0,0.18574070930480957,787824,1308,0.0,0,0,0.0,0,0
model_0,151,1,0.31938600540161133,0,0,1,0,0.9632229804992676,789133,0.1853926181793213,0.13399338722229004,0.4195343094441483,worker1,worker1,worker1,0,0.1853926181793213,787824,1309,0.0,0,0,0.0,0,0
model_0,152,1,0.26883387565612793,9,9,1,0,0.8800018429756165,789133,0.1853959560394287,0.08343791961669922,0.3103698126326413,worker1,worker1,worker1,0,0.1853959560394287,787824,1309,0.0,0,0,0.0,0,0
model_0,153,1,0.27219104766845703,8,8,1,0,0.9932732582092285,789133,0.18770813941955566,0.08448290824890137,0.31038092168191356,worker1,worker1,worker1,0,0.18770813941955566,787824,1309,0.0,0,0,0.0,0,0
model_0,154,1,0.26512765884399414,5,5,1,0,0.6598709225654602,789133,0.18172025680541992,0.08340740203857422,0.31459336382422715,worker1,worker1,worker1,0,0.18172025680541992,787824,1309,0.0,0,0,0.0,0,0
model_0,155,1,0.2652549743652344,6,6,1,0,0.9267421960830688,789133,0.18154525756835938,0.083709716796875,0.31558208096641976,worker1,worker1,worker1,0,0.18154525756835938,787824,1309,0.0,0,0,0.0,0,0
model_0,156,1,0.2658848762512207,6,6,1,0,0.8206555247306824,789133,0.18242669105529785,0.08345818519592285,0.31388842559464564,worker1,worker1,worker1,0,0.18242669105529785,787824,1309,0.0,0,0,0.0,0,0
model_0,157,1,0.26358461380004883,2,6,0,0,0.7338422536849976,789133,0.18076276779174805,0.08282184600830078,0.3142135074360909,worker1,worker1,worker1,0,0.18076276779174805,787824,1309,0.0,0,0,0.0,0,0
model_0,158,1,0.2634446620941162,3,5,0,0,0.6877400875091553,789133,0.18148159980773926,0.08196306228637695,0.31112060360173655,worker1,worker1,worker1,0,0.18148159980773926,787824,1309,0.0,0,0,0.0,0,0
model_0,159,1,0.4682943820953369,9,9,1,1,0.9704603552818298,2889190,0.2835993766784668,0.18469500541687012,0.39439936176571366,worker1->worker3,worker1,worker3,0,0.18094706535339355,787824,1050069,0.0,0,0,0.10265231132507324,1049988,1309
model_0,160,1,0.46211767196655273,3,3,1,1,0.9424513578414917,2889190,0.27594757080078125,0.18617010116577148,0.4028629772445624,worker1->worker3,worker1,worker3,0,0.18106985092163086,787824,1050069,0.0,0,0,0.09487771987915039,1049988,1309
model_0,161,1,0.26634693145751953,6,4,0,0,0.6211321949958801,789133,0.18286728858947754,0.08347964286804199,0.3134244588860841,worker1,worker1,worker1,0,0.18286728858947754,787824,1309,0.0,0,0,0.0,0,0
model_0,162,1,0.2632172107696533,5,5,1,0,0.8491714596748352,789133,0.18001961708068848,0.08319759368896484,0.31607961138138774,worker1,worker1,worker1,0,0.18001961708068848,787824,1309,0.0,0,0,0.0,0,0
model_0,163,1,0.2603466510772705,1,1,1,0,0.9989697933197021,789133,0.1788017749786377,0.08154487609863281,0.3132165355736818,worker1,worker1,worker1,0,0.1788017749786377,787824,1309,0.0,0,0,0.0,0,0
model_0,164,1,0.26223039627075195,1,1,1,0,0.9893497824668884,789133,0.18062138557434082,0.08160901069641113,0.3112111023626343,worker1,worker1,worker1,0,0.18062138557434082,787824,1309,0.0,0,0,0.0,0,0
model_0,165,1,0.46131420135498047,1,1,1,1,0.8676775693893433,2889190,0.27348852157592773,0.18782567977905273,0.40715347419907677,worker1->worker3,worker1,worker3,0,0.1786949634552002,787824,1050069,0.0,0,0,0.09479355812072754,1049988,1309
model_0,166,1,0.46278905868530273,8,8,1,1,0.7668906450271606,2889190,0.2767326831817627,0.18605637550354004,0.4020327879662744,worker1->worker3,worker1,worker3,0,0.18290162086486816,787824,1050069,0.0,0,0,0.09383106231689453,1049988,1309
model_0,167,1,0.4624309539794922,9,9,1,1,0.9343584775924683,2889190,0.276658296585083,0.18577265739440918,0.4017305844163879,worker1->worker3,worker1,worker3,0,0.1825869083404541,787824,1050069,0.0,0,0,0.0940713882446289,1049988,1309
model_0,168,1,0.2639312744140625,0,0,1,0,0.6278195977210999,789133,0.18057847023010254,0.08335280418395996,0.3158125325200902,worker1,worker1,worker1,0,0.18057847023010254,787824,1309,0.0,0,0,0.0,0,0
model_0,169,1,0.26317596435546875,3,3,1,0,0.7517951726913452,789133,0.17932891845703125,0.0838470458984375,0.3185968981011741,worker1,worker1,worker1,0,0.17932891845703125,787824,1309,0.0,0,0,0.0,0,0
model_0,170,1,0.2612273693084717,7,7,1,0,0.9766468405723572,789133,0.17831182479858398,0.0829155445098877,0.31740757000073927,worker1,worker1,worker1,0,0.17831182479858398,787824,1309,0.0,0,0,0.0,0,0
model_0,171,1,0.2622528076171875,3,5,0,0,0.539749801158905,789132,0.17950010299682617,0.08275270462036133,0.31554554314307326,worker1,worker1,worker1,0,0.17950010299682617,787824,1308,0.0,0,0,0.0,0,0
model_0,172,1,0.26598620414733887,0,0,1,0,0.9587688446044922,789133,0.17828774452209473,0.08769845962524414,0.32971055738163385,worker1,worker1,worker1,0,0.17828774452209473,787824,1309,0.0,0,0,0.0,0,0
model_0,173,1,0.2639279365539551,1,1,1,0,0.9790249466896057,789133,0.18204879760742188,0.0818791389465332,0.3102329371252238,worker1,worker1,worker1,0,0.18204879760742188,787824,1309,0.0,0,0,0.0,0,0
model_0,174,1,0.2592291831970215,3,3,1,0,0.7594226002693176,789133,0.17730975151062012,0.08191943168640137,0.3160116105606069,worker1,worker1,worker1,0,0.17730975151062012,787824,1309,0.0,0,0,0.0,0,0
model_0,175,1,0.26165294647216797,9,9,1,0,0.9925656318664551,789133,0.17972159385681152,0.08193135261535645,0.3131298680944588,worker1,worker1,worker1,0,0.17972159385681152,787824,1309,0.0,0,0,0.0,0,0
model_0,176,1,0.54325270652771,4,4,1,2,0.8313917517662048,2889190,0.35764527320861816,0.1856074333190918,0.34165947281778414,worker1->worker3->worker3,worker1,worker3,0,0.17780184745788574,787824,1050069,0.0,0,0,0.17984342575073242,1049988,1309
model_0,177,1,0.5539677143096924,7,7,1,2,0.9992555975914001,2889190,0.36197781562805176,0.19198989868164062,0.346572361028083,worker1->worker3->worker3,worker1,worker3,0,0.18219661712646484,787824,1050069,0.0,0,0,0.17978119850158691,1049988,1309
model_0,178,1,0.5484347343444824,6,4,0,2,0.8279247283935547,2889190,0.36235499382019043,0.186079740524292,0.33929240595365306,worker1->worker3->worker3,worker1,worker3,0,0.18212485313415527,787824,1050069,0.0,0,0,0.18023014068603516,1049988,1309
model_0,179,1,0.26418447494506836,4,2,0,0,0.5063724517822266,789133,0.18104267120361328,0.08314180374145508,0.3147111644571191,worker1,worker1,worker1,0,0.18104267120361328,787824,1309,0.0,0,0,0.0,0,0
model_0,180,1,0.31944870948791504,9,9,1,0,0.8199191093444824,789133,0.17836928367614746,0.14107942581176758,0.44163404522097377,worker1,worker1,worker1,0,0.17836928367614746,787824,1309,0.0,0,0,0.0,0,0
model_0,181,1,0.31998586654663086,2,2,1,0,0.9779881238937378,789133,0.17859721183776855,0.1413886547088623,0.44185906157282745,worker1,worker1,worker1,0,0.17859721183776855,787824,1309,0.0,0,0,0.0,0,0
model_0,182,1,0.46440768241882324,1,1,1,1,0.926430344581604,2889189,0.27601075172424316,0.18839693069458008,0.4056714344459863,worker1->worker3,worker1,worker3,0,0.17926478385925293,787824,1050069,0.0,0,0,0.09674596786499023,1049988,1308
model_0,183,1,0.47559332847595215,3,3,1,1,0.9968184232711792,2889190,0.2903294563293457,0.18526387214660645,0.3895426219293026,worker1->worker3,worker1,worker3,0,0.1939685344696045,787824,1050069,0.0,0,0,0.09636092185974121,1049988,1309
model_0,184,1,0.2643601894378662,2,2,1,0,0.9583253264427185,789133,0.18113207817077637,0.08322811126708984,0.31482845977703966,worker1,worker1,worker1,0,0.18113207817077637,787824,1309,0.0,0,0,0.0,0,0
model_0,185,1,0.46152400970458984,6,6,1,1,0.9972493052482605,2889190,0.2769958972930908,0.18452811241149902,0.3998234296187774,worker1->worker3,worker1,worker3,0,0.18318986892700195,787824,1050069,0.0,0,0,0.09380602836608887,1049988,1309
model_0,186,1,0.27394533157348633,0,2,0,0,0.900323748588562,789132,0.1850414276123047,0.08890390396118164,0.3245315532501893,worker1,worker1,worker1,0,0.1850414276123047,787824,1308,0.0,0,0,0.0,0,0
model_0,187,1,0.26226162910461426,0,0,1,0,0.9063597917556763,789133,0.1803722381591797,0.08188939094543457,0.31224312616760835,worker1,worker1,worker1,0,0.1803722381591797,787824,1309,0.0,0,0,0.0,0,0
model_0,188,1,0.2675600051879883,9,9,1,0,0.7184067964553833,789133,0.18501043319702148,0.0825495719909668,0.3085273224335875,worker1,worker1,worker1,0,0.18501043319702148,787824,1309,0.0,0,0,0.0,0,0
model_0,189,1,0.26132798194885254,5,5,1,0,0.5973974466323853,789133,0.17897891998291016,0.08234906196594238,0.31511765924117474,worker1,worker1,worker1,0,0.17897891998291016,787824,1309,0.0,0,0,0.0,0,0
model_0,190,1,0.26264047622680664,5,5,1,0,0.8796710968017578,789133,0.18068408966064453,0.08195638656616211,0.3120478143490251,worker1,worker1,worker1,0,0.18068408966064453,787824,1309,0.0,0,0,0.0,0,0
model_0,191,1,0.6228976249694824,5,3,0,3,0.5074344277381897,2889190,0.43630480766296387,0.18659281730651855,0.2995561546982304,worker1->worker3->worker3,worker1,worker3,0,0.18027472496032715,787824,1050069,0.0,0,0,0.2560300827026367,1049988,1309
model_0,192,1,0.267744779586792,4,4,1,0,0.994253933429718,789132,0.18431973457336426,0.08342504501342773,0.3115842077002466,worker1,worker1,worker1,0,0.18431973457336426,787824,1308,0.0,0,0,0.0,0,0
model_0,193,1,0.6817336082458496,5,7,0,3,0.5833490490913391,2889190,0.4445490837097168,0.2371845245361328,0.3479137916442552,worker1->worker3->worker3,worker1,worker3,0,0.17917132377624512,787824,1050069,0.0,0,0,0.2653777599334717,1049988,1309
model_0,194,1,0.2686891555786133,9,9,1,0,0.9992843270301819,789133,0.1850287914276123,0.08366036415100098,0.31136487057261814,worker1,worker1,worker1,0,0.1850287914276123,787824,1309,0.0,0,0,0.0,0,0
model_0,195,1,0.31363534927368164,7,7,1,0,0.9757243990898132,789133,0.18085837364196777,0.13277697563171387,0.423348248018597,worker1,worker1,worker1,0,0.18085837364196777,787824,1309,0.0,0,0,0.0,0,0
model_0,196,1,0.4626455307006836,4,5,0,1,0.7970994710922241,2889190,0.27449750900268555,0.18814802169799805,0.40667856752673054,worker1->worker3,worker1,worker3,0,0.18027806282043457,787824,1050069,0.0,0,0,0.09421944618225098,1049988,1309
model_0,197,1,0.4650135040283203,6,6,1,1,0.793653666973114,2889189,0.27850770950317383,0.18650579452514648,0.40107608254272953,worker1->worker3,worker1,worker3,0,0.18422174453735352,787824,1050069,0.0,0,0,0.09428596496582031,1049988,1308
model_0,198,1,0.2633793354034424,7,7,1,0,0.7186262011528015,789133,0.1814281940460205,0.08195114135742188,0.3111525102449278,worker1,worker1,worker1,0,0.1814281940460205,787824,1309,0.0,0,0,0.0,0,0
model_0,199,1,0.26314854621887207,6,6,1,0,0.8843789100646973,789133,0.17818021774291992,0.08496832847595215,0.3228911187116356,worker1,worker1,worker1,0,0.17818021774291992,787824,1309,0.0,0,0,0.0,0,0
model_0,200,1,0.26189470291137695,5,5,1,0,0.6728118658065796,789133,0.17919206619262695,0.08270263671875,0.3157858322424181,worker1,worker1,worker1,0,0.17919206619262695,787824,1309,0.0,0,0,0.0,0,0
model_0,201,1,0.4599795341491699,5,3,0,1,0.8497832417488098,2889190,0.2746701240539551,0.18530941009521484,0.40286446752024313,worker1->worker3,worker1,worker3,0,0.17786002159118652,787824,1050069,0.0,0,0,0.09681010246276855,1049988,1309
model_0,202,1,0.2662680149078369,4,4,1,0,0.8378034830093384,789133,0.18179607391357422,0.0844719409942627,0.31724404083419816,worker1,worker1,worker1,0,0.18179607391357422,787824,1309,0.0,0,0,0.0,0,0
model_0,203,1,0.2666647434234619,9,9,1,0,0.5282062888145447,789133,0.17913365364074707,0.08753108978271484,0.3282439540337585,worker1,worker1,worker1,0,0.17913365364074707,787824,1309,0.0,0,0,0.0,0,0
model_0,204,1,0.2716102600097656,7,7,1,0,0.9987775683403015,789133,0.1808161735534668,0.09079408645629883,0.3342807685285319,worker1,worker1,worker1,0,0.1808161735534668,787824,1309,0.0,0,0,0.0,0,0
model_0,205,1,0.2626831531524658,8,8,1,0,0.9928779006004333,789133,0.17816829681396484,0.08451485633850098,0.3217368732034639,worker1,worker1,worker1,0,0.17816829681396484,787824,1309,0.0,0,0,0.0,0,0
model_0,206,1,0.46103358268737793,8,8,1,1,0.9144706726074219,2889190,0.27431535720825195,0.18671822547912598,0.40499918550562003,worker1->worker3,worker1,worker3,0,0.17779898643493652,787824,1050069,0.0,0,0,0.09651637077331543,1049988,1309
model_0,207,1,0.2645080089569092,5,5,1,0,0.7670969367027283,789133,0.18142986297607422,0.08307814598083496,0.31408555948250766,worker1,worker1,worker1,0,0.18142986297607422,787824,1309,0.0,0,0,0.0,0,0
model_0,208,1,0.26182103157043457,2,2,1,0,0.856713056564331,789132,0.1775510311126709,0.08427000045776367,0.3218610817943154,worker1,worker1,worker1,0,0.1775510311126709,787824,1308,0.0,0,0,0.0,0,0
model_0,209,1,0.3147914409637451,6,6,1,0,0.9404827952384949,789133,0.17989134788513184,0.13490009307861328,0.42853799539660886,worker1,worker1,worker1,0,0.17989134788513184,787824,1309,0.0,0,0,0.0,0,0
model_0,210,1,0.26148080825805664,0,0,1,0,0.9832241535186768,789133,0.17844867706298828,0.08303213119506836,0.3175457952276312,worker1,worker1,worker1,0,0.17844867706298828,787824,1309,0.0,0,0,0.0,0,0
