sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,path,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes,worker3_compute_time_sec,worker3_request_bytes,worker3_response_bytes
165,1,0.4420933723449707,3,5,0,1,0.8240575790405273,2889100,0.256091833114624,worker1->worker2,0.16873884201049805,787794,1050039,0.08735299110412598,1049958,1309,0.0,0,0
166,1,0.4480278491973877,3,3,1,1,0.6716721057891846,2889100,0.2609858512878418,worker1->worker2,0.17403912544250488,787794,1050039,0.08694672584533691,1049958,1309,0.0,0,0
167,1,0.25727295875549316,7,7,1,0,0.7682271003723145,789103,0.17610454559326172,worker1,0.17610454559326172,787794,1309,0.0,0,0,0.0,0,0
168,1,0.25316762924194336,1,1,1,0,0.9890388250350952,789103,0.17289447784423828,worker1,0.17289447784423828,787794,1309,0.0,0,0,0.0,0,0
169,1,0.2535827159881592,9,9,1,0,0.9999544620513916,789103,0.1721184253692627,worker1,0.1721184253692627,787794,1309,0.0,0,0,0.0,0,0
170,1,0.2532961368560791,7,7,1,0,0.9033782482147217,789103,0.17162179946899414,worker1,0.17162179946899414,787794,1309,0.0,0,0,0.0,0,0
171,1,0.44699549674987793,1,1,1,1,0.9895201921463013,2889100,0.2611067295074463,worker1->worker2,0.17467379570007324,787794,1050039,0.08643293380737305,1049958,1309,0.0,0,0
172,1,0.2542285919189453,7,7,1,0,0.9978235960006714,789103,0.17388248443603516,worker1,0.17388248443603516,787794,1309,0.0,0,0,0.0,0,0
173,1,0.2584800720214844,9,9,1,0,0.9525327086448669,789103,0.1770768165588379,worker1,0.1770768165588379,787794,1309,0.0,0,0,0.0,0,0
174,1,0.4791984558105469,7,7,1,1,0.986244261264801,2889099,0.28720903396606445,worker1->worker2,0.16917872428894043,787794,1050039,0.11803030967712402,1049958,1308,0.0,0,0
175,1,0.44774937629699707,9,9,1,1,0.9506006836891174,2889100,0.2593832015991211,worker1->worker2,0.17251181602478027,787794,1050039,0.08687138557434082,1049958,1309,0.0,0,0
176,1,0.2588174343109131,3,3,1,0,0.7793379426002502,789103,0.17693638801574707,worker1,0.17693638801574707,787794,1309,0.0,0,0,0.0,0,0
177,1,0.2560265064239502,3,3,1,0,0.6472286581993103,789103,0.1744692325592041,worker1,0.1744692325592041,787794,1309,0.0,0,0,0.0,0,0
178,1,0.44576001167297363,2,0,0,1,0.9023001790046692,2889100,0.25852012634277344,worker1->worker2,0.17210841178894043,787794,1050039,0.08641171455383301,1049958,1309,0.0,0,0
179,1,0.25488853454589844,7,7,1,0,0.5081749558448792,789103,0.1735236644744873,worker1,0.1735236644744873,787794,1309,0.0,0,0,0.0,0,0
180,1,0.2505471706390381,5,2,0,0,0.8063437938690186,789103,0.1693260669708252,worker1,0.1693260669708252,787794,1309,0.0,0,0,0.0,0,0
181,1,0.25069165229797363,0,0,1,0,0.9844024181365967,789103,0.16924548149108887,worker1,0.16924548149108887,787794,1309,0.0,0,0,0.0,0,0
182,1,0.25092029571533203,9,9,1,0,0.9555812478065491,789103,0.16930723190307617,worker1,0.16930723190307617,787794,1309,0.0,0,0,0.0,0,0
183,1,0.2528383731842041,7,7,1,0,0.9726514220237732,789103,0.1698448657989502,worker1,0.1698448657989502,787794,1309,0.0,0,0,0.0,0,0
184,1,0.2521646022796631,1,1,1,0,0.9968376159667969,789103,0.1707000732421875,worker1,0.1707000732421875,787794,1309,0.0,0,0,0.0,0,0
185,1,0.2518041133880615,1,1,1,0,0.9862936735153198,789103,0.1703813076019287,worker1,0.1703813076019287,787794,1309,0.0,0,0,0.0,0,0
186,1,0.4447147846221924,5,5,1,1,0.6430158615112305,2889100,0.2578449249267578,worker1->worker2,0.17142176628112793,787794,1050039,0.08642315864562988,1049958,1309,0.0,0,0
187,1,0.25545215606689453,8,8,1,0,0.8513799905776978,789103,0.173905611038208,worker1,0.173905611038208,787794,1309,0.0,0,0,0.0,0,0
188,1,0.25130128860473633,9,9,1,0,0.7578614950180054,789103,0.16982436180114746,worker1,0.16982436180114746,787794,1309,0.0,0,0,0.0,0,0
189,1,0.2522547245025635,4,4,1,0,0.9901854991912842,789103,0.17073988914489746,worker1,0.17073988914489746,787794,1309,0.0,0,0,0.0,0,0
190,1,0.4934372901916504,2,2,1,1,0.8356095552444458,2889100,0.3055236339569092,worker1->worker2,0.17084717750549316,787794,1050039,0.13467645645141602,1049958,1309,0.0,0,0
191,1,0.2531454563140869,6,6,1,0,0.9971206188201904,789103,0.1715543270111084,worker1,0.1715543270111084,787794,1309,0.0,0,0,0.0,0,0
192,1,0.25583434104919434,5,5,1,0,0.6454071402549744,789103,0.17400598526000977,worker1,0.17400598526000977,787794,1309,0.0,0,0,0.0,0,0
193,1,0.2511112689971924,7,7,1,0,0.9443848729133606,789103,0.16978836059570312,worker1,0.16978836059570312,787794,1309,0.0,0,0,0.0,0,0
194,1,0.6885561943054199,5,3,0,3,0.4972895383834839,3940512,0.44252800941467285,worker1->worker2->worker3,0.1751706600189209,787794,1050039,0.08753728866577148,1049958,525747,0.17982006072998047,525665,1309
195,1,0.25336503982543945,6,6,1,0,0.8724043965339661,789103,0.17214465141296387,worker1,0.17214465141296387,787794,1309,0.0,0,0,0.0,0,0
196,1,0.25502920150756836,0,0,1,0,0.9621371030807495,789103,0.1735823154449463,worker1,0.1735823154449463,787794,1309,0.0,0,0,0.0,0,0
197,1,0.5864667892456055,4,4,1,2,0.9858317375183105,3940512,0.34439539909362793,worker1->worker2->worker3,0.17185139656066895,787794,1050039,0.09172511100769043,1049958,525747,0.08081889152526855,525665,1309
198,1,0.4492678642272949,5,5,1,1,0.8198693990707397,2889100,0.2625572681427002,worker1->worker2,0.1736304759979248,787794,1050039,0.08892679214477539,1049958,1309,0.0,0,0
199,1,0.2576901912689209,8,8,1,0,0.9079868197441101,789103,0.17598843574523926,worker1,0.17598843574523926,787794,1309,0.0,0,0,0.0,0,0
200,1,0.25153112411499023,2,2,1,0,0.9623503684997559,789103,0.17011189460754395,worker1,0.17011189460754395,787794,1309,0.0,0,0,0.0,0,0
201,1,0.2501351833343506,4,4,1,0,0.9780824184417725,789103,0.1684873104095459,worker1,0.1684873104095459,787794,1309,0.0,0,0,0.0,0,0
202,1,0.2523617744445801,6,6,1,0,0.9480438828468323,789103,0.17058682441711426,worker1,0.17058682441711426,787794,1309,0.0,0,0,0.0,0,0
203,1,0.2506108283996582,0,0,1,0,0.9090496897697449,789103,0.169173002243042,worker1,0.169173002243042,787794,1309,0.0,0,0,0.0,0,0
204,1,0.5825870037078857,4,4,1,2,0.9983318448066711,3940512,0.3400871753692627,worker1->worker2->worker3,0.16981768608093262,787794,1050039,0.08648371696472168,1049958,525747,0.0837857723236084,525665,1309
205,1,0.2520937919616699,0,0,1,0,0.8793326020240784,789103,0.17037081718444824,worker1,0.17037081718444824,787794,1309,0.0,0,0,0.0,0,0
206,1,0.5840411186218262,2,2,1,2,0.7456847429275513,3940512,0.3392937183380127,worker1->worker2->worker3,0.16841912269592285,787794,1050039,0.0901174545288086,1049958,525747,0.08075714111328125,525665,1309
207,1,0.4483962059020996,4,4,1,1,0.8719756603240967,2889100,0.2609076499938965,worker1->worker2,0.1724238395690918,787794,1050039,0.08848381042480469,1049958,1309,0.0,0,0
208,1,0.2572450637817383,8,8,1,0,0.9932241439819336,789103,0.17565178871154785,worker1,0.17565178871154785,787794,1309,0.0,0,0,0.0,0,0
209,1,0.2504444122314453,5,5,1,0,0.894651472568512,789102,0.16878914833068848,worker1,0.16878914833068848,787794,1308,0.0,0,0,0.0,0,0
210,1,0.4471142292022705,3,3,1,1,0.9604921340942383,2889100,0.2606501579284668,worker1->worker2,0.17422175407409668,787794,1050039,0.08642840385437012,1049958,1309,0.0,0,0
211,1,0.2557792663574219,4,4,1,0,0.9727767705917358,789103,0.17394351959228516,worker1,0.17394351959228516,787794,1309,0.0,0,0,0.0,0,0
212,1,0.6168584823608398,2,2,1,2,0.9997488856315613,3940512,0.3695218563079834,worker1->worker2->worker3,0.16795969009399414,787794,1050039,0.08753466606140137,1049958,525747,0.11402750015258789,525665,1309
213,1,0.25194478034973145,2,2,1,0,0.681456983089447,789102,0.1703929901123047,worker1,0.1703929901123047,787794,1308,0.0,0,0,0.0,0,0
214,1,0.2513895034790039,2,2,1,0,0.9453049898147583,789103,0.16813254356384277,worker1,0.16813254356384277,787794,1309,0.0,0,0,0.0,0,0
215,1,0.44381189346313477,9,1,0,1,0.6816838979721069,2889100,0.25676774978637695,worker1->worker2,0.16762495040893555,787794,1050039,0.0891427993774414,1049958,1309,0.0,0,0
216,1,0.2529141902923584,5,5,1,0,0.7349720001220703,789103,0.1712665557861328,worker1,0.1712665557861328,787794,1309,0.0,0,0,0.0,0,0
217,1,0.4416353702545166,2,2,1,1,0.9180997014045715,2889100,0.25482177734375,worker1->worker2,0.16823816299438477,787794,1050039,0.08658361434936523,1049958,1309,0.0,0,0
218,1,0.5810546875,2,3,0,2,0.8944050669670105,3940512,0.33916544914245605,worker1->worker2->worker3,0.17165446281433105,787794,1050039,0.0867917537689209,1049958,525747,0.0807192325592041,525665,1309
219,1,0.2520027160644531,3,3,1,0,0.8643067479133606,789103,0.17029166221618652,worker1,0.17029166221618652,787794,1309,0.0,0,0,0.0,0,0
220,1,0.25058960914611816,0,0,1,0,0.9445880651473999,789103,0.16872167587280273,worker1,0.16872167587280273,787794,1309,0.0,0,0,0.0,0,0
221,1,0.25081658363342285,7,7,1,0,0.9991023540496826,789103,0.16909360885620117,worker1,0.16909360885620117,787794,1309,0.0,0,0,0.0,0,0
222,1,0.46315813064575195,0,9,0,1,0.8759093880653381,2889100,0.2728447914123535,worker1->worker2,0.17148780822753906,787794,1050039,0.10135698318481445,1049958,1309,0.0,0,0
223,1,0.25433969497680664,3,3,1,0,0.7688401937484741,789103,0.1727597713470459,worker1,0.1727597713470459,787794,1309,0.0,0,0,0.0,0,0
224,1,0.44594836235046387,8,9,0,1,0.5298752188682556,2889100,0.2583346366882324,worker1->worker2,0.1694793701171875,787794,1050039,0.08885526657104492,1049958,1309,0.0,0,0
225,1,0.25268125534057617,1,1,1,0,0.9833614230155945,789103,0.17199039459228516,worker1,0.17199039459228516,787794,1309,0.0,0,0,0.0,0,0
226,1,0.25112366676330566,5,3,0,0,0.9212635159492493,789103,0.16976714134216309,worker1,0.16976714134216309,787794,1309,0.0,0,0,0.0,0,0
227,1,0.25127243995666504,0,0,1,0,0.9340797662734985,789103,0.1701512336730957,worker1,0.1701512336730957,787794,1309,0.0,0,0,0.0,0,0
228,1,0.25359368324279785,4,4,1,0,0.8378034830093384,789103,0.1712961196899414,worker1,0.1712961196899414,787794,1309,0.0,0,0,0.0,0,0
229,1,0.44481968879699707,4,2,0,1,0.8715466856956482,2889100,0.25754475593566895,worker1->worker2,0.17003655433654785,787794,1050039,0.0875082015991211,1049958,1309,0.0,0,0
230,1,0.25307321548461914,8,8,1,0,0.9173808097839355,789103,0.17141962051391602,worker1,0.17141962051391602,787794,1309,0.0,0,0,0.0,0,0
231,1,0.4431736469268799,3,3,1,1,0.9721973538398743,2889100,0.25481462478637695,worker1->worker2,0.16770672798156738,787794,1050039,0.08710789680480957,1049958,1309,0.0,0,0
232,1,0.44707417488098145,4,4,1,1,0.9131431579589844,2889100,0.26006150245666504,worker1->worker2,0.17285847663879395,787794,1050039,0.0872030258178711,1049958,1309,0.0,0,0
233,1,0.62107253074646,2,2,1,2,0.9602856636047363,3940512,0.37525343894958496,worker1->worker2->worker3,0.17209553718566895,787794,1050039,0.08711576461791992,1049958,525747,0.1160421371459961,525665,1309
234,1,0.25634288787841797,8,8,1,0,0.9692171216011047,789103,0.1750321388244629,worker1,0.1750321388244629,787794,1309,0.0,0,0,0.0,0,0
235,1,0.2490863800048828,8,8,1,0,0.9654419422149658,789103,0.16865968704223633,worker1,0.16865968704223633,787794,1309,0.0,0,0,0.0,0,0
236,1,0.2530949115753174,1,1,1,0,0.7534679174423218,789103,0.17153596878051758,worker1,0.17153596878051758,787794,1309,0.0,0,0,0.0,0,0
237,1,0.4646427631378174,8,8,1,1,0.9144706726074219,2889100,0.27407121658325195,worker1->worker2,0.16930723190307617,787794,1050039,0.10476398468017578,1049958,1309,0.0,0,0
238,1,0.45008134841918945,3,5,0,1,0.6660911440849304,2889100,0.2636752128601074,worker1->worker2,0.17440176010131836,787794,1050039,0.08927345275878906,1049958,1309,0.0,0,0
239,1,0.4498722553253174,4,4,1,1,0.9965631365776062,2889100,0.26246118545532227,worker1->worker2,0.17263507843017578,787794,1050039,0.08982610702514648,1049958,1309,0.0,0,0
240,1,0.25244975090026855,2,2,1,0,0.8116390109062195,789103,0.17142701148986816,worker1,0.17142701148986816,787794,1309,0.0,0,0,0.0,0,0
241,1,0.44205379486083984,1,1,1,1,0.9011403322219849,2889100,0.2565329074859619,worker1->worker2,0.1680910587310791,787794,1050039,0.08844184875488281,1049958,1309,0.0,0,0
242,1,0.25289225578308105,7,7,1,0,0.9922622442245483,789103,0.17142200469970703,worker1,0.17142200469970703,787794,1309,0.0,0,0,0.0,0,0
243,1,0.24982714653015137,7,7,1,0,0.9792335629463196,789103,0.16822409629821777,worker1,0.16822409629821777,787794,1309,0.0,0,0,0.0,0,0
244,1,0.6597368717193604,8,8,1,3,0.9861778020858765,3940512,0.41726255416870117,worker1->worker2->worker3,0.16883516311645508,787794,1050039,0.08854889869689941,1049958,525747,0.15987849235534668,525665,1309
245,1,0.2527196407318115,2,2,1,0,0.9365943074226379,789103,0.17130708694458008,worker1,0.17130708694458008,787794,1309,0.0,0,0,0.0,0,0
246,1,0.24960923194885254,0,0,1,0,0.9104931354522705,789103,0.1679978370666504,worker1,0.1679978370666504,787794,1309,0.0,0,0,0.0,0,0
247,1,0.44542908668518066,6,6,1,1,0.9996627569198608,2889100,0.2582228183746338,worker1->worker2,0.1693873405456543,787794,1050039,0.08883547782897949,1049958,1309,0.0,0,0
248,1,0.25472426414489746,1,1,1,0,0.8250505328178406,789103,0.17270326614379883,worker1,0.17270326614379883,787794,1309,0.0,0,0,0.0,0,0
249,1,0.25044846534729004,0,0,1,0,0.9859441518783569,789103,0.16909170150756836,worker1,0.16909170150756836,787794,1309,0.0,0,0,0.0,0,0
250,1,0.4447002410888672,6,6,1,1,0.9843108654022217,2889100,0.2571995258331299,worker1->worker2,0.1705176830291748,787794,1050039,0.08668184280395508,1049958,1309,0.0,0,0
251,1,0.25708603858947754,7,7,1,0,0.9164993762969971,789103,0.1753709316253662,worker1,0.1753709316253662,787794,1309,0.0,0,0,0.0,0,0
252,1,0.24916934967041016,0,0,1,0,0.6278195977210999,789103,0.16774988174438477,worker1,0.16774988174438477,787794,1309,0.0,0,0,0.0,0,0
253,1,0.2553565502166748,8,8,1,0,0.9998307228088379,789103,0.17370200157165527,worker1,0.17370200157165527,787794,1309,0.0,0,0,0.0,0,0
254,1,0.4649465084075928,3,3,1,1,0.8923841118812561,2889100,0.27231502532958984,worker1->worker2,0.1686570644378662,787794,1050039,0.10365796089172363,1049958,1309,0.0,0,0
255,1,0.44713330268859863,2,2,1,1,0.9793566465377808,2889100,0.25928807258605957,worker1->worker2,0.17290782928466797,787794,1050039,0.0863802433013916,1049958,1309,0.0,0,0
256,1,0.25258779525756836,6,2,0,0,0.9041087031364441,789103,0.17135906219482422,worker1,0.17135906219482422,787794,1309,0.0,0,0,0.0,0,0
257,1,0.4424571990966797,3,5,0,1,0.5367809534072876,2889100,0.25591397285461426,worker1->worker2,0.16938090324401855,787794,1050039,0.0865330696105957,1049958,1309,0.0,0,0
258,1,0.2568330764770508,4,4,1,0,0.9533898830413818,789103,0.17595481872558594,worker1,0.17595481872558594,787794,1309,0.0,0,0,0.0,0,0
259,1,0.44535255432128906,3,3,1,1,0.8656373023986816,2889100,0.25766873359680176,worker1->worker2,0.16908907890319824,787794,1050039,0.08857965469360352,1049958,1309,0.0,0,0
260,1,0.253098726272583,1,1,1,0,0.9993680119514465,789103,0.17130303382873535,worker1,0.17130303382873535,787794,1309,0.0,0,0,0.0,0,0
261,1,0.45191097259521484,3,3,1,1,0.9999938011169434,2889100,0.2647888660430908,worker1->worker2,0.17166519165039062,787794,1050039,0.0931236743927002,1049958,1309,0.0,0,0
262,1,0.2588684558868408,7,4,0,0,0.6955926418304443,789103,0.17740416526794434,worker1,0.17740416526794434,787794,1309,0.0,0,0,0.0,0,0
263,1,0.5994853973388672,4,4,1,2,0.9142008423805237,3940512,0.3523392677307129,worker1->worker2->worker3,0.16950631141662598,787794,1050039,0.09475970268249512,1049958,525747,0.0880732536315918,525665,1309
264,1,0.25449562072753906,4,4,1,0,0.927721381187439,789102,0.1726984977722168,worker1,0.1726984977722168,787794,1308,0.0,0,0,0.0,0,0
265,1,0.2568173408508301,4,4,1,0,0.9517287015914917,789103,0.17520380020141602,worker1,0.17520380020141602,787794,1309,0.0,0,0,0.0,0,0
266,1,0.5834386348724365,2,2,1,2,0.7604644298553467,3940512,0.340057373046875,worker1->worker2->worker3,0.1675262451171875,787794,1050039,0.08969330787658691,1049958,525747,0.08283782005310059,525665,1309
267,1,0.2533397674560547,7,7,1,0,0.9979093670845032,789103,0.17211508750915527,worker1,0.17211508750915527,787794,1309,0.0,0,0,0.0,0,0
268,1,0.2505509853363037,8,8,1,0,0.7637150287628174,789103,0.16879940032958984,worker1,0.16879940032958984,787794,1309,0.0,0,0,0.0,0,0
269,1,0.2530844211578369,1,1,1,0,0.9390236139297485,789103,0.17154264450073242,worker1,0.17154264450073242,787794,1309,0.0,0,0,0.0,0,0
270,1,0.24937939643859863,7,0,0,0,0.9542663097381592,789103,0.16901755332946777,worker1,0.16901755332946777,787794,1309,0.0,0,0,0.0,0,0
271,1,0.25176477432250977,6,2,0,0,0.7379069328308105,789103,0.1710948944091797,worker1,0.1710948944091797,787794,1309,0.0,0,0,0.0,0,0
272,1,0.4629247188568115,4,4,1,1,0.7752416133880615,2889100,0.2707529067993164,worker1->worker2,0.1694338321685791,787794,1050039,0.1013190746307373,1049958,1309,0.0,0,0
273,1,0.25153684616088867,3,5,0,0,0.6680954694747925,789103,0.1698763370513916,worker1,0.1698763370513916,787794,1309,0.0,0,0,0.0,0,0
274,1,0.25301218032836914,7,7,1,0,0.971977174282074,789102,0.17136669158935547,worker1,0.17136669158935547,787794,1308,0.0,0,0,0.0,0,0
275,1,0.24856877326965332,0,2,0,0,0.6709542274475098,789103,0.16689682006835938,worker1,0.16689682006835938,787794,1309,0.0,0,0,0.0,0,0
276,1,0.2513406276702881,3,3,1,0,0.5964080095291138,789103,0.16902947425842285,worker1,0.16902947425842285,787794,1309,0.0,0,0,0.0,0,0
277,1,0.24800848960876465,5,5,1,0,0.5951601266860962,789103,0.16735029220581055,worker1,0.16735029220581055,787794,1309,0.0,0,0,0.0,0,0
278,1,0.24991154670715332,7,7,1,0,0.8426180481910706,789103,0.16909289360046387,worker1,0.16909289360046387,787794,1309,0.0,0,0,0.0,0,0
279,1,0.24871540069580078,4,4,1,0,0.7610827088356018,789103,0.1669933795928955,worker1,0.1669933795928955,787794,1309,0.0,0,0,0.0,0,0
280,1,0.2506887912750244,0,0,1,0,0.8244720101356506,789103,0.169358491897583,worker1,0.169358491897583,787794,1309,0.0,0,0,0.0,0,0
281,1,0.25014209747314453,7,7,1,0,0.9872860312461853,789103,0.168532133102417,worker1,0.168532133102417,787794,1309,0.0,0,0,0.0,0,0
282,1,0.6943809986114502,4,0,0,3,0.6937388181686401,3940512,0.44753217697143555,worker1->worker2->worker3,0.16890716552734375,787794,1050039,0.08784127235412598,1049958,525747,0.19078373908996582,525665,1309
283,1,0.2517108917236328,5,5,1,0,0.7711127400398254,789103,0.17040610313415527,worker1,0.17040610313415527,787794,1309,0.0,0,0,0.0,0,0
284,1,0.2500004768371582,7,7,1,0,0.9958307147026062,789103,0.16851401329040527,worker1,0.16851401329040527,787794,1309,0.0,0,0,0.0,0,0
285,1,0.24877643585205078,9,9,1,0,0.9882752895355225,789103,0.16705322265625,worker1,0.16705322265625,787794,1309,0.0,0,0,0.0,0,0
286,1,0.2512857913970947,1,1,1,0,0.9822888374328613,789103,0.16927742958068848,worker1,0.16927742958068848,787794,1309,0.0,0,0,0.0,0,0
287,1,0.24935483932495117,1,1,1,0,0.9934866428375244,789103,0.16765594482421875,worker1,0.16765594482421875,787794,1309,0.0,0,0,0.0,0,0
288,1,0.2507951259613037,5,5,1,0,0.8621777892112732,789103,0.16929388046264648,worker1,0.16929388046264648,787794,1309,0.0,0,0,0.0,0,0
289,1,0.46085166931152344,6,6,1,1,0.8211876749992371,2889100,0.26902270317077637,worker1->worker2,0.16779422760009766,787794,1050039,0.10122847557067871,1049958,1309,0.0,0,0
290,1,0.2530503273010254,9,9,1,0,0.7205407619476318,789103,0.17130327224731445,worker1,0.17130327224731445,787794,1309,0.0,0,0,0.0,0,0
291,1,0.25661540031433105,8,8,1,0,0.9974629878997803,789103,0.1752338409423828,worker1,0.1752338409423828,787794,1309,0.0,0,0,0.0,0,0
292,1,0.2493598461151123,0,0,1,0,0.9672282338142395,789103,0.1681225299835205,worker1,0.1681225299835205,787794,1309,0.0,0,0,0.0,0,0
293,1,0.250960111618042,5,5,1,0,0.7446252107620239,789103,0.17029881477355957,worker1,0.17029881477355957,787794,1309,0.0,0,0,0.0,0,0
294,1,0.25246572494506836,5,7,0,0,0.7725167274475098,789103,0.1695702075958252,worker1,0.1695702075958252,787794,1309,0.0,0,0,0.0,0,0
295,1,0.25199079513549805,0,0,1,0,0.6281790733337402,789103,0.17047595977783203,worker1,0.17047595977783203,787794,1309,0.0,0,0,0.0,0,0
296,1,0.25046277046203613,9,9,1,0,0.9511972665786743,789103,0.16833066940307617,worker1,0.16833066940307617,787794,1309,0.0,0,0,0.0,0,0
